timestamp,distance,acceleration_x,acceleration_y,acceleration_z,rotation_x,rotation_y,rotation_z,OperationStatus,ExcerciseType
0.05201602,0.598385751247406 m,0.00472825,0.011833474,0.002901018,0.013834754,-0.042115234,-0.021226766,Stop, Squat
0.14884603,,0.018955193,0.01596275,0.005126715,-0.010097565,-0.024966346,-0.017327365,Stop, Squat
0.206337929,0.5384272336959839 m,0.00587339,0.041169062,-0.056154251,0.030965116,0.025801428,-0.164974079,Stop, Squat
0.267511964,,-0.012899794,0.013399467,-0.113356829,0.081097171,-0.132649466,-0.343099087,Stop, Squat
0.360113978,0.7153047919273376 m,-0.074681655,0.035691366,-0.07193768,0.091735788,-0.126081571,-0.427963644,Stop, Squat
0.477854013,,-0.062708594,0.148527324,-0.10034281,0.413035154,0.100488983,-0.518334806,Stop, Squat
0.570492983,0.6682373881340027 m,-0.06605351,0.04438594,-0.019156218,0.460097194,0.090629689,0.043842249,Stop, Squat
0.660354972,0.8160350918769836 m,-0.053757854,0.104356438,-0.008014977,0.54268533,-0.018271023,0.211172402,Stop, Squat
0.777665019,,0.028197587,-0.010733217,0.048070371,0.210193664,-0.085686013,0.197221696,Stop, Squat
0.868175983,0.8226305246353149 m,0.028197587,-0.010733217,0.048070371,0.210193664,-0.085686013,0.197221696,Stop, Squat
0.958248019,0.8568068742752075 m,0.066641264,-0.014175087,0.083543658,0.208579302,0.096657291,-0.013222634,Stop, Squat
1.048614025,,0.031906992,-0.086959153,0.111250699,0.303163975,0.047512516,-0.210421175,Stop, Squat
1.170114994,0.9140672087669373 m,0.075797625,-0.042230517,0.051664412,0.062563896,-0.097329095,-0.073977061,Stop, Squat
1.255937934,0.9674302339553833 m,0.075797625,-0.042230517,0.051664412,0.062563896,-0.097329095,-0.073977061,Stop, Squat
1.34821701,,-0.044069014,0.010646701,0.023661852,0.371277422,-0.152370915,-0.26240769,Stop, Squat
1.498008966,1.01029634475708 m,-0.057640813,0.035358846,0.029174328,0.287660271,-0.188072443,-0.288917601,Stop, Squat
1.559589028,0.960834801197052 m,-0.057640813,0.035358846,0.029174328,0.287660271,-0.188072443,-0.288917601,Stop, Squat
1.654387951,,-0.037832588,0.045519531,0.045932591,0.445587963,0.050640199,0.283078521,Stop, Squat
1.769083977,1.0997514724731445 m,-0.025249928,-0.041862965,-0.029715836,0.056612421,0.135575861,0.191115856,Stop, Squat
1.858443975,0.9572373032569885 m,-0.025249928,-0.041862965,-0.029715836,0.056612421,0.135575861,0.191115856,Stop, Squat
1.94956398,,0.026762858,-0.028180301,0.081341386,0.042337991,0.004860128,-0.038657688,Stop, Squat
2.068858981,1.0534707307815552 m,0.026762858,-0.028180301,0.081341386,0.042337991,0.004860128,-0.038657688,Stop, Squat
2.157873988,1.0396802425384521 m,0.018204853,0.040062189,-0.010576606,0.06866578,0.059422307,-0.113456294,Stop, Squat
2.245646,,0.034573548,0.000241339,-0.01300627,-0.046931703,-0.007098531,-0.043858308,Stop, Squat
2.369508982,1.044476866722107 m,0.005212799,-0.01318109,-0.000221193,-0.034892529,0.018041443,0.01957313,Stop, Squat
2.459411025,1.029187560081482 m,-0.003797,0.003418505,-0.010495126,0.026338916,0.021331113,0.040091719,Stop, Squat
2.581470966,,-0.007850278,0.004838884,0.002108693,0.02324914,-0.047469057,0.079486266,Stop, Squat
2.698446035,0.9764240384101868 m,-0.006181587,0.012112379,-0.001411021,0.033434622,0.019003045,0.069265582,Stop, Squat
2.827468991,1.1104313135147095 m,-0.006181587,0.012112379,-0.001411021,0.033434622,0.019003045,0.069265582,Stop, Squat
2.877617955,,-0.002544314,0.006792247,0.003603399,0.035780154,0.00872271,0.090908565,Stop, Squat
3.021471024,0.981820285320282 m,-0.002544314,0.006792247,0.003603399,0.035780154,0.00872271,0.090908565,Stop, Squat
3.388978004,1.0571722984313965 m,-0.011847537,-0.01200223,-0.005488515,-0.101187572,0.028083958,0.004407759,Down, Squat
3.47764194,,-0.009785246,-0.027182937,0.008501232,-0.099331342,0.023237271,-0.032342535,Down, Squat
3.570533991,1.0600051879882812 m,0.00898014,-0.012904048,0.043463409,-0.327205122,0.127292499,-0.068003327,Down, Squat
3.717823982,1.022100806236267 m,0.00898014,-0.012904048,0.043463409,-0.327205122,0.127292499,-0.068003327,Down, Squat
3.781648993,,-0.015175208,0.007048905,0.046295464,0.030420277,0.153184548,-0.037317317,Down, Squat
3.871125937,0.96413254737854 m,0.041238278,0.115081608,0.194841862,-0.011111387,-0.02669487,0.165374547,Down, Squat
3.98882103,1.129927158355713 m,0.031700768,0.109686613,0.084659398,-0.122368202,0.012194939,0.143438622,Down, Squat
4.051370025,,0.059853621,0.061781943,0.011527181,-0.069974132,-0.067732714,0.13945426,Down, Squat
4.170341969,1.165655493736267 m,0.059853621,0.061781943,0.011527181,-0.069974132,-0.067732714,0.13945426,Down, Squat
4.321094036,1.2122033834457397 m,-0.004181606,0.028502405,0.013267279,-0.006226483,0.052403279,-0.170937419,Down, Squat
4.376780987,,-0.017652687,0.067353368,-0.038081527,0.026543871,0.060194157,0.076966912,Down, Squat
4.470654011,1.257561445236206 m,0.00599254,0.028936744,-0.048822463,-0.024798349,-0.078541018,0.08042796,Down, Squat
4.563486934,0.6619417667388916 m,0.029308051,-0.019973695,-0.043684661,-0.0989388,-0.115549639,0.061144274,Down, Squat
4.682577968,,0.003716338,-0.025654018,-0.008923411,-0.0554506,-0.043323714,0.020891661,Down, Squat
4.799275041,0.6670382022857666 m,0.005096264,-0.003769279,-0.053209066,0.009890168,-0.066379301,0.007113797,Down, Squat
4.858476996,0.5036513209342957 m,0.003873341,-0.004006624,-0.033955216,0.089906953,-0.059445426,-0.033121772,Down, Squat
4.951007009,,0.019979291,0.003956854,-0.01840663,0.111830026,-0.019443747,-0.031067943,Down, Squat
5.067646027,0.4922592043876648 m,-0.014975462,0.003007352,-0.014950871,0.044002533,-0.047930583,-0.035331398,Down, Squat
5.160547972,0.3795372545719147 m,-0.00885796,-0.005231261,-0.015327454,0.148874536,0.048919264,0.037474364,Down, Squat
5.249542952,,0.016000908,-0.048463941,-0.036215484,0.086841986,-0.036878265,-0.040419634,Down, Squat
5.369127035,0.4212084114551544 m,-0.089174509,-0.030983686,-0.023718894,0.004202056,0.044747889,-0.14406985,Down, Squat
5.460397005,0.51864093542099 m,-0.008877199,-0.014463186,-0.005070627,0.018285895,0.069082856,-0.135346398,Down, Squat
5.577163935,,0.029946562,-0.051725984,-0.02388525,-0.068974815,-0.009264613,-0.06141147,Down, Squat
5.672618985,0.4991544485092163 m,0.07038781,-0.047795296,-0.047197819,-0.159782767,-0.099329457,-0.002750019,Down, Squat
5.759930015,0.4988546371459961 m,0.027854418,-0.059602141,0.001283109,-0.046759728,-0.099674873,0.063821547,Stop, Squat
5.879838943,,0.027854418,-0.059602141,0.001283109,-0.046759728,-0.099674873,0.063821547,Stop, Squat
5.967990041,0.45448535680770874 m,0.013990415,0.010376155,0.029217958,0.010694266,-0.024641439,0.01287954,Stop, Squat
6.053848982,0.5243369936943054 m,0.013990415,0.010376155,0.029217958,0.010694266,-0.024641439,0.01287954,Stop, Squat
6.147828937,,-0.012405502,0.010521948,-0.011608005,-0.021345936,0.017874263,-0.012566964,Stop, Squat
6.299417973,0.5729080438613892 m,0.003571678,0.014418781,0.007275224,-0.000644609,0.04851966,-0.00749018,Stop, Squat
6.358490944,0.5539315342903137 m,-0.002545061,-0.026250005,0.023344398,-0.033684429,0.02158398,-0.012779218,Stop, Squat
6.448271036,,0.012456922,0.018237591,0.017013788,-0.015956098,-0.049324881,0.027945308,Stop, Squat
6.566772938,0.5393098592758179 m,0.009229681,0.000333905,0.016139686,3.65E-05,-0.019740688,0.012995121,Stop, Squat
6.659814,0.4209086000919342 m,-0.007134508,0.002016008,0.021378756,0.006732347,0.034663763,-0.000193651,Stop, Squat
6.74891293,,0.000680894,0.002848387,-0.005555868,0.001512374,0.031027485,0.012208157,Stop, Squat
6.868937969,0.4886617064476013 m,-0.007266575,-0.002847195,-0.005658746,-0.025954936,-0.009297836,0.034404539,Stop, Squat
6.960103035,0.5030517578125 m,-0.011843074,0.019991815,-0.008978426,-0.013537548,0.034397312,0.048450585,Stop, Squat
7.050802946,,-0.011843074,0.019991815,-0.008978426,-0.013537548,0.034397312,0.048450585,Stop, Squat
7.170665026,0.500953197479248 m,0.014985681,0.018864334,0.000790238,0.048794668,0.016599808,-0.004429941,Stop, Squat
7.258525014,0.5015527606010437 m,-0.009896873,0.014573634,-0.016026974,-0.005469125,0.038916901,0.006663457,Stop, Squat
7.349298,,0.00184864,0.006856441,-0.017831802,-0.004241651,-0.034926768,0.006228562,Stop, Squat
7.469128966,0.48356524109840393 m,0.013182642,-0.005320311,-0.007454574,0.009593404,-0.031115318,0.004560891,Stop, Squat
7.556546926,0.4634791314601898 m,0.017961137,-0.002250552,-0.002000988,-0.02189488,-0.043610469,0.002342744,Stop, Squat
7.649536014,,0.001654901,0.008058488,0.007848859,0.030259334,-0.023263453,-0.031984869,Stop, Squat
7.767904997,0.4793681502342224 m,0.009203861,-0.018041253,0.016984582,0.011175499,-0.026791409,0.005086333,Stop, Squat
7.859205008,0.43349990248680115 m,0.002501663,0.008458793,0.006780267,0.028804116,-0.001190174,0.004723876,Stop, Squat
7.950870037,,0.00403979,-0.001307786,-0.007362127,0.023564657,-0.002448651,-0.021987896,Stop, Squat
8.067541003,0.4766699969768524 m,0.012549005,-0.00809896,-0.003100812,0.048089463,-0.012693631,0.000766152,Stop, Squat
8.158165932,0.473672091960907 m,0.000456119,0.002881408,0.003674567,-0.015310548,-0.051503345,-0.009642014,Stop, Squat
8.248886943,,0.00259774,-0.011341929,0.006597579,0.03509881,0.004951208,-0.010896363,Stop, Squat
8.369617939,0.49165964126586914 m,-0.038231723,-0.019080281,-0.141748071,-0.279025048,0.211096451,-0.029657001,Stop, Squat
8.458815932,0.4991544485092163 m,-0.038231723,-0.019080281,-0.141748071,-0.279025048,0.211096451,-0.029657001,Up, Squat
8.595909953,0.7269967198371887 m,0.014909415,-0.036465466,-0.001055479,-0.126515701,-0.110867143,0.146867976,Up, Squat
8.669909954,,-0.008868884,-0.046867132,-0.077935159,-0.014370008,-0.055864807,0.03883737,Up, Squat
8.759166002,0.29199784994125366 m,0.015808269,-0.060264587,-0.090296745,4.71E-06,0.048407406,-0.037766326,Up, Squat
8.848855019,,0.016600698,-0.07891655,-0.154904962,0.154374227,-0.051702946,-0.029841559,Up, Squat
8.999022961,0.4116150438785553 m,-0.014155079,0.003149629,-0.033071578,-0.097117618,-0.195965186,0.125834063,Up, Squat
9.087687016,0.5860942602157593 m,-0.008942999,0.041677296,-0.00343281,-0.171198055,-0.159851924,0.162855461,Up, Squat
9.151877999,,-0.009533271,0.040515125,0.036443591,-0.050893687,-0.041626677,0.047041506,Up, Squat
9.301309943,0.6997156143188477 m,0.015282065,0.076854944,0.041820168,-0.167711273,0.031532418,0.065738231,Up, Squat
9.357795,0.820531964302063 m,-0.016086094,0.025008678,0.038712323,-0.077827051,0.080930196,0.08332175,Up, Squat
9.450623035,,-0.051617101,0.008540869,0.015183449,0.001774785,0.114635028,-0.035337258,Up, Squat
9.598134041,0.8430163860321045 m,-0.004552275,0.017308176,0.07269007,-0.024587648,0.011398587,-0.148720801,Up, Squat
9.692232013,1.311891794204712 m,-0.004552275,0.017308176,0.07269007,-0.024587648,0.011398587,-0.148720801,Up, Squat
9.747537017,,0.032853808,0.016992807,0.106671035,0.068239294,0.10732545,-0.080213122,Up, Squat
9.872488976,1.0588669776916504 m,0.032853808,0.016992807,0.106671035,0.068239294,0.10732545,-0.080213122,Up, Squat
9.959376931,1.0993388891220093 m,-0.002874825,0.029461861,0.106994748,0.146072417,-0.114970274,-0.070749044,Up, Squat
10.05053604,,0.030160893,-0.000236988,0.031943142,0.245017454,-0.10463427,-0.086138651,Up, Squat
10.16856694,1.6749404668807983 m,0.010994714,0.010733843,0.008780718,0.34457922,-0.052211881,-0.066556692,Up, Squat
10.25736296,1.161096215248108 m,0.042255931,-0.019177139,0.077789485,-0.010746888,-0.05682268,0.001080938,Up, Squat
10.37929499,,0.028083872,-0.00494206,0.02106154,0.125347406,0.036473114,0.056843001,Up, Squat
10.46882594,1.1104313135147095 m,-0.014538039,-0.025457561,0.015249908,0.06199469,0.026508166,0.063532867,Up, Squat
10.55622399,1.0825505256652832 m,-0.02332776,-0.021458983,-0.003446221,0.013036472,-0.013619814,0.020266883,Up, Squat
10.64790499,,-0.00701905,0.008991063,-0.001033962,-0.019906653,-0.018634813,0.022280499,Up, Squat
10.76914895,1.0579675436019897 m,-0.00701905,0.008991063,-0.001033962,-0.019906653,-0.018634813,0.022280499,Up, Squat
10.85712492,1.1164270639419556 m,0.002312295,-0.011084676,0.008013248,0.017103985,-0.015729235,-0.047836538,Up, Squat
10.97858703,,0.00219975,0.008964598,-0.005930662,0.040597104,-0.001426596,-0.017147068,Up, Squat
11.06914794,1.0672610998153687 m,-0.027443528,0.047598064,0.026477337,0.110416248,0.227164432,0.018489756,Up, Squat
11.21925592,1.0672610998153687 m,-0.003455546,0.006246865,0.0088346,-0.006561264,-0.125580236,-0.03107034,Up, Squat
11.27781796,,0.006344732,-0.016628385,-0.004254937,-0.016207168,0.07928057,-0.022215065,Stop, Squat
11.36808693,,0.010793258,-0.000305712,0.00225687,0.055975191,0.000380824,0.029277688,Stop, Squat
11.45760703,1.0855485200881958 m,0.004091751,0.007104576,0.005259871,0.124364883,0.047819246,0.049029022,Stop, Squat
11.578812,,0.029540151,0.014477372,-0.007507861,0.054074675,0.007393993,-0.013047931,Stop, Squat
11.66995299,,0.013356756,0.003627658,-0.006955683,0.004025577,0.020154929,0.042889103,Stop, Squat
11.75851595,1.1389116048812866 m,0.014432471,-0.011247456,0.018231392,-0.000958795,-0.00969751,0.051586989,Stop, Squat
11.84802401,,-0.034945115,0.034635603,0.002218843,0.030952798,0.067536823,-0.075401589,Stop, Squat
11.99968004,1.0037051439285278 m,0.024677288,-0.04126519,-0.001492977,-0.025782431,-0.039906677,-0.046846107,Stop, Squat
12.09132397,1.0605130195617676 m,0.008660134,0.008029044,0.011340618,-0.041704226,0.027846538,0.010181226,Stop, Squat
12.15016198,,0.000127006,0.008954108,0.009439349,-0.012407457,0.016021702,-0.02731555,Stop, Squat
12.26791,1.050673007965088 m,0.007582543,0.000865281,0.012347579,-0.017082769,0.004335352,-0.012021282,Stop, Squat
12.35726702,1.0803061723709106 m,0.014943616,-0.001563191,0.008923769,-0.02914416,0.003368425,0.033753395,Stop, Squat
12.45031703,,-0.013405075,-0.00189805,0.004193604,-0.050174989,-0.002519492,0.02042534,Stop, Squat
12.56357193,1.1058446168899536 m,-0.013405075,-0.00189805,0.004193604,-0.050174989,-0.002519492,0.02042534,Stop, Squat
12.65783703,1.1396160125732422 m,0.007002354,0.009358108,0.007405043,-0.02313496,-0.015439484,-0.009799673,Stop, Squat
12.74820197,,0.002023702,0.012463868,-6.95E-05,0.011153128,0.037633121,-0.002546021,Stop, Squat
12.86917698,1.109119176864624 m,-0.004038744,0.012354314,-0.006118953,0.02882844,0.037560683,0.011661144,Stop, Squat
12.95797396,1.0921854972839355 m,0.000982117,-0.00771606,0.008936346,0.009836994,0.036934841,0.007316996,Stop, Squat
13.04955304,,-0.000553202,0.010137737,0.004120111,0.013403744,0.02223346,0.024554837,Stop, Squat
13.16896904,1.0861420631408691 m,-0.003784893,0.000387907,0.010523558,0.02009782,0.015829755,0.016995456,Stop, Squat
13.28658295,1.102054238319397 m,-0.003784893,0.000387907,0.010523558,0.02009782,0.015829755,0.016995456,Stop, Squat
13.40684593,1.069351077079773 m,-0.008794855,0.004246712,0.012501478,-0.034467507,0.0140228,0.000768283,Stop, Squat
13.47038603,,-0.016774282,-0.004123509,0.019865513,0.139227033,-0.295861512,0.06377548,Stop, Squat
13.55785,1.0801522731781006 m,-0.00338307,-0.025309682,0.002167106,-0.002417453,-0.360320359,-0.120835379,Stop, Squat
13.64896595,,-0.030164694,-0.048386455,0.004921556,-0.05934687,0.159495905,-0.023941325,Down, Squat
13.79505301,1.1023368835449219 m,-0.030164694,-0.048386455,0.004921556,-0.05934687,0.159495905,-0.023941325,Down, Squat
13.856058,1.0333845615386963 m,-0.010668891,-0.017050445,0.117429018,-0.146101356,-0.004270187,0.070790507,Down, Squat
13.94842994,,0.000264645,0.096864283,0.183749735,-0.036551856,-0.050909128,0.096612252,Down, Squat
14.04012299,1.0873472690582275 m,0.01648644,0.118400455,0.15743041,-0.332030535,0.013249085,0.042566065,Down, Squat
14.16215396,0.9518410563468933 m,0.026912071,0.076011121,0.042984962,-0.269741684,0.043977104,-0.096833378,Down, Squat
14.24409795,,0.005823819,-0.016240835,0.018146038,-0.28477639,0.16434665,-0.099282421,Down, Squat
14.48535693,0.7590745091438293 m,0.008111691,0.041662872,-0.013460934,-0.300981134,-0.029894056,-0.009783961,Down, Squat
14.54811001,,0.042820141,-0.009760201,-0.020757318,-0.142391264,-0.044912554,-0.019625939,Down, Squat
14.60668397,0.6880236864089966 m,0.004217209,0.0241099,-0.006833315,-0.112399437,0.03103221,0.042112526,Down, Squat
14.66940296,,-0.001731217,-0.00199455,-0.010280252,-0.064161532,0.073543519,0.042668063,Down, Squat
14.76159704,0.5908909440040588 m,0.007194182,0.017852247,-0.021931529,-0.054746151,0.093752518,0.047977608,Down, Squat
14.84965503,,0.006627997,-0.026428401,-0.025474191,-0.047234792,0.068485513,0.034068983,Down, Squat
14.96815193,0.5756015181541443 m,0.019069519,-0.033579528,-0.054090083,-0.067332402,0.041916151,0.047176793,Down, Squat
15.06101,0.49435776472091675 m,-0.000429121,0.004440725,-0.078187466,-0.012074009,-0.009421938,0.053129226,Down, Squat
15.14976394,,-0.000823345,-0.016806245,-0.054361701,0.101942822,-0.049768228,0.009399587,Down, Squat
15.238886,0.41131526231765747 m,0.008074797,-0.043963492,0.014855146,-0.00373099,-0.064691454,0.009574824,Down, Squat
15.39215195,0.45358598232269287 m,0.005881136,0.010774016,-0.007888973,-0.014920039,-0.027691223,-0.060452998,Down, Squat
15.445122,,-0.026579859,-0.016127408,-0.048058152,-0.04241658,0.042902052,0.021510579,Down, Squat
15.56918204,0.4949573576450348 m,-0.015825273,-0.055368543,-0.098094583,-0.086651817,0.022275737,-0.022837179,Down, Squat
15.65682399,0.4856637716293335 m,-0.045749407,-0.05319494,-0.019250274,-0.049967263,-0.028592905,-0.067202777,Down, Squat
15.74948299,,-0.045749407,-0.05319494,-0.019250274,-0.049967263,-0.028592905,-0.067202777,Down, Squat
15.83912504,0.46767622232437134 m,0.009059215,0.00575918,-0.019031525,0.084084101,0.0052359,0.025526626,Down, Squat
15.95616603,0.46138060092926025 m,0.009059215,0.00575918,-0.019031525,0.084084101,0.0052359,0.025526626,Down, Squat
16.05072594,,-0.020297075,0.024085999,0.00731647,0.086473584,-0.230001926,-0.039552774,Down, Squat
16.16784894,0.4712737500667572 m,-0.017815521,0.011174738,0.00202167,0.091185175,-0.020642634,0.031136576,Stop, Squat
16.25985098,0.46797603368759155 m,0.01160967,-0.009321094,0.021681309,0.002176079,0.059014242,-0.027040713,Stop, Squat
16.35055304,,0.002769055,0.008861601,-0.012212396,-0.035978075,0.014566951,-0.003136178,Stop, Squat
16.43781996,0.5099469423294067 m,-0.008536832,0.000970542,-0.01649034,-0.000333596,0.02072864,0.005502052,Stop, Squat
16.56024992,0.48386502265930176 m,0.001624973,-0.026605725,-0.01038748,0.002328589,-0.014378747,0.030716326,Stop, Squat
16.65178001,,0.000637086,0.008369684,0.00524658,0.052756079,-0.032666143,0.048404511,Stop, Squat
16.76923394,0.44429242610931396 m,-0.017379204,0.031248212,0.031951904,0.065966159,0.009450419,0.015155211,Stop, Squat
16.86027896,0.4523868262767792 m,-0.004669091,-0.003346562,0.042306364,0.000955707,0.018824546,0.000563486,Stop, Squat
16.97865903,,0.006816467,0.012759089,-0.019377768,0.009978764,0.014699044,-0.004958845,Stop, Squat
17.03894103,0.4751710593700409 m,-0.009031238,0.002524137,-0.001109838,-0.007028073,-0.022460375,0.005920434,Stop, Squat
17.15991998,0.46677684783935547 m,-0.005992878,-0.008433163,0.001948833,0.007678546,-0.012454415,0.004730801,Stop, Squat
17.24784398,,0.000611993,-0.002895117,0.023189783,0.020745922,0.000197066,0.012378333,Stop, Squat
17.33795702,0.4364978075027466 m,-0.002980271,-0.003440142,0.026354432,-0.062208589,0.029623332,-0.018197419,Stop, Squat
17.48800302,0.5093473792076111 m,0.001526697,-0.007124484,0.016192913,-0.003049354,0.033414207,-0.018488236,Stop, Squat
17.54888594,,-0.009050902,-0.012372077,-0.00468117,-0.008775816,0.035059109,0.037814982,Stop, Squat
17.63850498,0.5018525719642639 m,0.008129336,-0.009342849,-0.002070963,-0.043195818,0.008469776,0.002539551,Stop, Squat
17.76272404,0.49945423007011414 m,-0.001279293,-0.003972709,-0.014078021,0.014584723,-0.020210538,-0.021004124,Stop, Squat
17.85369098,,0.001855578,0.011369705,0.004539728,0.031662554,-0.022376355,0.003809613,Stop, Squat
17.93895793,0.48386502265930176 m,0.001798501,-0.002494395,0.012230515,-0.002913999,-0.017100032,-0.014764871,Stop, Squat
18.06048095,0.4909306764602661 m,0.010342892,-0.004721582,0.00239706,-0.008059714,0.003343325,0.015617004,Stop, Squat
18.14883304,,0.007232511,-0.008074224,-0.016105652,0.021366086,-0.0110966,0.006512722,Stop, Squat
18.24377096,0.430026113986969 m,-0.006644502,-0.000449598,0.001861095,0.062231716,0.011161966,-0.00117183,Stop, Squat
18.35399902,0.4224075675010681 m,-0.012726914,0.004854918,-0.067947447,-0.155991897,0.029351423,0.06101298,Stop, Squat
18.449898,,-0.02946217,0.099532723,-0.05379355,0.020109827,7.58E-05,0.063511029,Up, Squat
18.53452694,0.43661198019981384 m,-0.02946217,0.099532723,-0.05379355,0.020109827,7.58E-05,0.063511029,Up, Squat
18.65725601,0.5030517578125 m,0.021796212,-0.066522181,-0.16529727,0.132158861,-0.041195247,0.087971628,Up, Squat
18.74791896,,-0.017527975,-0.032401979,-0.053197443,0.086996667,-0.143237069,0.090314679,Up, Squat
18.84153402,0.5333307981491089 m,0.003184643,-0.018657982,-0.074455023,-0.17042312,-0.041833807,-0.037066448,Up, Squat
18.96126699,0.39242833852767944 m,0.022354033,-0.057523608,-0.173048377,0.044989567,-0.00885422,0.071245112,Up, Squat
19.04798996,,-0.004086774,-0.022591174,-0.147871733,0.124156781,0.033601496,0.106957301,Up, Squat
19.16860604,0.511445939540863 m,0.018774342,-0.050146997,-0.019638181,0.081591479,0.088664487,-0.011499569,Up, Squat
19.26622796,0.6901222467422485 m,0.045058325,-0.039560497,0.015063047,0.023835257,-0.019890558,0.009449922,Up, Squat
19.351915,,0.028562538,0.027718902,0.108764052,-0.026082259,0.002126393,0.074700296,Up, Squat
19.43675804,0.8043431639671326 m,-0.005488366,0.053181231,0.086881161,0.111341029,-0.041475944,-0.02903169,Up, Squat
19.58740401,0.8547083139419556 m,-0.042551983,0.077418804,0.097773194,0.334257632,0.121910915,-0.077714808,Up, Squat
19.67763603,,-0.04481915,0.107206464,0.070646584,0.359550089,0.117916971,-0.069818802,Up, Squat
19.74158704,0.9605350494384766 m,-0.020226095,0.102917194,0.11734581,0.131080866,-0.008074446,-0.018919669,Up, Squat
19.86387193,1.0303866863250732 m,-0.020226095,0.102917194,0.11734581,0.131080866,-0.008074446,-0.018919669,Up, Squat
19.94906497,,0.022195522,0.070138037,0.108907104,0.356126696,0.065145105,-0.216100112,Up, Squat
20.03750396,1.0933431386947632 m,0.03196707,0.070479095,0.102206647,0.241728082,0.055039875,0.100197934,Up, Squat
20.15875304,1.0079022645950317 m,-4.94E-05,0.077140331,0.053647876,0.271482795,0.025920274,0.16043146,Up, Squat
20.24897897,,-0.016925402,-0.035418928,0.067907393,0.000566042,0.041806426,0.048833814,Up, Squat
20.33414102,1.0522714853286743 m,-0.016925402,-0.035418928,0.067907393,0.000566042,0.041806426,0.048833814,Up, Squat
20.45931196,1.0804519653320312 m,-0.037002347,-0.005971193,-0.050823867,0.024051704,-0.009188712,-0.095029347,Up, Squat
20.54953194,,0.00894548,-0.051191449,0.024544358,-0.014079724,0.054484073,-0.054548502,Stop, Squat
20.66939604,1.1347144842147827 m,0.009627305,0.035730898,-0.021450281,0.041990314,0.015375219,-0.010732844,Stop, Squat
20.75017798,1.0079022645950317 m,0.009627305,0.035730898,-0.021450281,0.041990314,0.015375219,-0.010732844,Stop, Squat
20.84534597,,-3.85E-05,0.006695211,0.042626858,0.054605775,0.038339991,-0.02686308,Stop, Squat
20.96942794,1.2474364042282104 m,-0.011645934,0.026160181,0.000889003,-0.072019719,0.051181488,-0.020938877,Stop, Squat
21.05873895,1.060365915298462 m,-0.026623055,0.010860085,-0.032930434,-0.106666096,-0.19557111,-0.036056045,Stop, Squat
21.149755,,0.009178557,-0.032860219,0.00121969,0.031040926,-0.084198043,-0.020948198,Stop, Squat
21.24000502,1.0034053325653076 m,0.003919329,-0.008773625,0.025753438,0.007648786,0.015251316,-0.020475486,Stop, Squat
21.36783004,0.9965101480484009 m,0.031854834,0.026330411,0.012281418,0.009572387,0.001669994,0.000205024,Stop, Squat
21.44841099,,-0.010234857,0.012787521,0.032571793,-0.045188684,0.041468538,-0.142200321,Stop, Squat
21.56940198,1.147605538368225 m,-0.010234857,0.012787521,0.032571793,-0.045188684,0.041468538,-0.142200321,Stop, Squat
21.68673301,0.9785225987434387 m,0.005755348,0.007158756,-0.007003307,0.005938548,0.014817887,0.065384559,Stop, Squat
21.74952197,,0.005906746,-0.000999868,-0.01894033,0.086823992,0.065538056,0.027525328,Stop, Squat
21.84127998,1.0498732328414917 m,0.010525977,-0.003443062,-0.008889437,0.05080669,-0.000440162,0.026944492,Stop, Squat
21.961025,1.2240525484085083 m,0.010525977,-0.003443062,-0.008889437,0.05080669,-0.000440162,0.026944492,Stop, Squat
22.04923701,,-0.001126925,0.008158028,0.018916905,-0.025825042,-0.002384603,0.016836464,Stop, Squat
22.13641798,1.0684603452682495 m,-0.004427554,-0.006215513,-0.002971947,-0.001269719,0.001673257,0.007326317,Stop, Squat
22.25926697,1.1248213052749634 m,0.00167926,0.000435412,-0.004306793,-0.00902471,-0.05049767,-0.000433335,Stop, Squat
22.34815204,,0.002744067,-0.007514179,0.015039682,-0.031228838,-0.04660406,0.010058453,Stop, Squat
22.43895304,1.1545007228851318 m,-0.003795985,0.006522477,0.005156159,-0.027175752,-0.009618148,0.002051926,Stop, Squat
22.55853093,1.1386117935180664 m,-0.005859759,0.008093774,-0.000781357,-0.014977232,-0.007997081,-0.020805186,Stop, Squat
22.64934301,,0.003252629,0.00172013,0.001489878,-0.020394677,-0.012489434,-0.009376497,Stop, Squat
22.74031293,1.117026686668396 m,0.007808022,-0.00317055,0.003962219,-0.017180597,0.003430943,-0.006593227,Stop, Squat
22.85732794,1.0252902507781982 m,-0.001807116,0.004104614,0.000715315,0.022159884,0.001129705,-0.001634155,Stop, Squat
22.94976103,,0.011665057,-0.000431418,0.003035903,0.017439742,0.008511322,0.004827473,Stop, Squat
23.04091299,1.1700899600982666 m,0.005192958,-0.007306397,0.011248112,0.008333151,0.035358649,-0.04119914,Stop, Squat
23.18810797,1.144607663154602 m,-0.002926132,0.007136941,0.006938934,-0.014564219,0.001425049,-0.01597501,Stop, Squat
23.24808598,,-0.000829525,-0.003944039,0.014581561,0.011899857,0.015202714,-0.021490151,Stop, Squat
23.36855602,1.2006688117980957 m,-0.027684532,-0.031685174,-0.022293746,-0.215713531,0.477616251,0.009552719,Stop, Squat
23.45456302,1.1470059156417847 m,-0.027684532,-0.031685174,-0.022293746,-0.215713531,0.477616251,0.009552719,Down, Squat
